config,win_w,win_h,mode,tab,kind,source,label,x,y,w,h,visible
2560x1440|3D|tab1,2560,1440,3D,1,text,"PaperPolyhedra.draw3DViewModeButtons","All",2210.50,67.00,13.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"PaperPolyhedra.draw3DViewModeButtons","",2268.00,60.00,90.00,28.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"PaperPolyhedra.draw3DViewModeButtons","Wireframe",2284.50,67.00,57.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"PaperPolyhedra.draw3DViewModeButtons","",2364.00,60.00,90.00,28.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"PaperPolyhedra.draw3DViewModeButtons","Connect",2386.00,67.00,46.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"PaperPolyhedra.draw3DViewModeButtons","",2460.00,60.00,90.00,28.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"PaperPolyhedra.draw3DViewModeButtons","Disconnect",2474.00,67.00,62.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"Toolbar.draw","",0.00,0.00,2560.00,50.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"ToolbarButton.draw","",8.00,8.00,90.00,34.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"ToolbarButton.draw","Workshop",25.00,18.00,56.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"ToolbarButton.draw","",110.00,8.00,90.00,34.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"ToolbarButton.draw","Assembly",128.00,18.00,54.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"ToolbarButton.draw","",2457.00,8.00,95.00,34.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"ToolbarButton.draw","ⓘ Info",2488.50,18.00,32.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"Toolbar.drawStatusText","4-sided Prism",2480.00,18.50,65.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.draw","",0.00,50.00,420.00,1390.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarButton.draw","",12.00,62.00,124.00,36.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarButton.draw","Shape",58.00,72.00,32.00,16.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarButton.draw","",142.00,62.00,124.00,36.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarButton.draw","Texture",185.00,72.00,38.00,16.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarButton.draw","",272.00,62.00,124.00,36.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarButton.draw","Print",321.50,72.00,25.00,16.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawTextureContent","SOLID FILL",12.00,112.00,48.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",12.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",38.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",64.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",90.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",116.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",142.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",168.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",194.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",220.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",221.00,129.00,20.00,20.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureContent","",220.00,128.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarButton.draw","",12.00,156.00,192.00,31.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarButton.draw","Per Panel",84.00,163.50,48.00,16.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarButton.draw","",210.00,156.00,192.00,31.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarButton.draw","Strip",294.00,163.50,24.00,16.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureUploadArea","",12.00,228.00,396.00,452.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawTextureUploadArea","Upload texture for each panel",142.00,238.00,136.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",17.00,258.00,386.00,28.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Restore All to Default",161.50,265.00,97.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Panel 1:",12.00,301.00,36.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",84.00,296.00,50.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","OFF",100.50,301.50,17.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",141.00,296.00,267.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Upload",259.00,301.50,31.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Panel 2:",12.00,336.00,36.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",84.00,331.00,50.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","OFF",100.50,336.50,17.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",141.00,331.00,267.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Upload",259.00,336.50,31.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Panel 3:",12.00,371.00,36.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",84.00,366.00,50.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","OFF",100.50,371.50,17.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",141.00,366.00,267.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Upload",259.00,371.50,31.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Panel 4:",12.00,406.00,36.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",84.00,401.00,50.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","OFF",100.50,406.50,17.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawPerPanelUploadButtons","",141.00,401.00,267.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawPerPanelUploadButtons","Upload",259.00,406.50,31.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawTextureBleedToggle","",12.00,655.00,55.00,24.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawTextureBleedToggle","OFF",31.00,660.00,17.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawTextureBleedToggle","Texture bleed (3mm)",75.00,659.00,105.00,16.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawLidTextureControls","",12.00,690.00,396.00,100.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidTextureControls","LID TEXTURES",17.00,695.00,90.00,20.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","Top Lid",17.00,723.00,34.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawLidRow","",94.00,715.00,55.00,26.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","OFF",113.00,721.00,17.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawLidRow","",160.00,715.00,243.00,26.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","Edit",273.50,721.50,16.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","512x512",267.50,745.00,28.00,12.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","Bottom Lid",17.00,758.00,51.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawLidRow","",94.00,750.00,55.00,26.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","OFF",113.00,756.00,17.00,14.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"SidebarPanel.drawLidRow","",160.00,750.00,243.00,26.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","Edit",273.50,756.50,16.00,13.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"SidebarPanel.drawLidRow","512x512",267.50,780.00,28.00,12.00,true
2560x1440|3D|tab1,2560,1440,3D,1,rect,"PaperPolyhedra.drawBottomExportButton","",420.00,1350.00,2140.00,90.00,true
2560x1440|3D|tab1,2560,1440,3D,1,text,"PaperPolyhedra.drawBottomExportButton","File name input field",2100.00,1374.00,129.00,18.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_dash",-1000.00,-844.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_dash",6824.00,1740.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_flapDepth",-1000.00,-961.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_flapDepth",6467.00,1683.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_flapTaper",-1000.00,-922.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_flapTaper",6586.00,1702.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_lidOffsetX",540.00,1390.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_lidOffsetX",2817.00,553.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_lidOffsetY",700.00,1390.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_lidOffsetY",2936.00,572.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_patRotation",-1000.00,-1000.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_patRotation",7181.00,1797.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_patX",-1000.00,-1000.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_patX",6943.00,1759.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_patY",-1000.00,-1000.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_patY",7062.00,1778.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_stripRotation",-1000.00,-1000.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_stripRotation",7300.00,1816.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_tabDepth",-1000.00,-1000.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_tabDepth",6348.00,1664.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","adv_tab_neck_ratio",-1000.00,-883.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","adv_tab_neck_ratio",6705.00,1721.00,276.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Toggle","auto_marker_ids_toggle",855.00,1368.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Toggle","auto_marker_ids_toggle",7656.00,1952.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_bot_lid_down",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_bot_lid_down",4835.00,1171.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_bot_lid_left",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_bot_lid_left",4568.00,1084.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_bot_lid_right",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_bot_lid_right",4657.00,1113.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_bot_lid_rotate",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_bot_lid_rotate",4924.00,1200.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_bot_lid_up",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_bot_lid_up",4746.00,1142.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_export_main",2430.00,1368.00,120.00,30.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_export_main",6259.00,1635.00,120.00,30.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half1_down",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half1_down",5636.00,1432.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half1_left",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half1_left",5369.00,1345.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half1_right",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half1_right",5458.00,1374.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half1_rotate",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half1_rotate",5725.00,1461.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half1_up",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half1_up",5547.00,1403.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half2_down",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half2_down",6081.00,1577.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half2_left",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half2_left",5814.00,1490.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half2_right",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half2_right",5903.00,1519.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half2_rotate",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half2_rotate",6170.00,1606.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_half2_up",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_half2_up",5992.00,1548.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_inner_wall_down",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_inner_wall_down",5280.00,1316.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_inner_wall_left",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_inner_wall_left",5013.00,1229.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_inner_wall_right",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_inner_wall_right",5102.00,1258.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_inner_wall_up",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_inner_wall_up",5191.00,1287.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_reset_placement",-1000.00,-1000.00,100.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_reset_placement",8011.00,2147.00,100.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_sides_minus",12.00,266.00,26.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_sides_minus",326.00,30.00,26.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_sides_plus",262.00,266.00,26.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_sides_plus",514.00,30.00,26.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_top_lid_down",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_top_lid_down",4390.00,1026.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_top_lid_left",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_top_lid_left",4123.00,939.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_top_lid_right",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_top_lid_right",4212.00,968.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_top_lid_rotate",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_top_lid_rotate",4479.00,1055.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Button","btn_top_lid_up",-1000.00,-1000.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Button","btn_top_lid_up",4301.00,997.00,26.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","cutout_corner_r",-1000.00,-1000.00,80.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","cutout_corner_r",8278.00,2254.00,80.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","cutout_move_x",-1000.00,-1000.00,396.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","cutout_move_x",8367.00,2293.00,396.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Slider","cutout_move_y",-1000.00,-1000.00,396.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Slider","cutout_move_y",8486.00,2312.00,396.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","cutout_pos_x",-1000.00,-1000.00,80.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","cutout_pos_x",8100.00,2176.00,80.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","cutout_pos_y",-1000.00,-1000.00,80.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","cutout_pos_y",8189.00,2215.00,80.00,18.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Toggle","enable_markers_toggle",630.00,1368.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Toggle","enable_markers_toggle",7419.00,1835.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","export_filename",2240.00,1368.00,180.00,30.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","export_filename",0.00,0.00,180.00,30.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Toggle","free_placement_toggle",-1000.00,-1000.00,100.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Toggle","free_placement_toggle",7952.00,2108.00,100.00,26.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_adv_hdr",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_adv_hdr",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_bot_p",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_bot_p",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_bot_rin",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_bot_rin",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_bot_rout",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_bot_rout",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_top_p",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_top_p",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_top_rin",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_top_rin",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textlabel","lbl_top_rout",-1000.00,-1000.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textlabel","lbl_top_rout",0.00,0.00,200.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Toggle","marker_free_place_toggle",1005.00,1368.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Toggle","marker_free_place_toggle",7804.00,2030.00,22.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","marker_grid",945.00,1368.00,50.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","marker_grid",7715.00,1991.00,50.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","marker_id_start",660.00,1368.00,70.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","marker_id_start",7478.00,1874.00,70.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","marker_size",755.00,1368.00,70.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","marker_size",7567.00,1913.00,70.00,22.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Numberbox","n_repeat",-1000.00,-1000.00,100.00,22.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Numberbox","n_repeat",7863.00,2069.00,100.00,22.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_bot_size",243.00,364.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_bot_size",0.00,0.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_cub_bot_len",89.00,525.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_cub_bot_len",0.00,0.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_cub_bot_wid",243.00,525.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_cub_bot_wid",0.00,0.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_cub_top_len",89.00,447.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_cub_top_len",0.00,0.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_cub_top_wid",243.00,447.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_cub_top_wid",0.00,0.00,45.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_height",238.00,315.00,50.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_height",0.00,0.00,50.00,20.00,false
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_marker_id",733.00,1368.00,20.00,18.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5abs,"Textfield","tf_marker_id",0.00,0.00,20.00,18.00,true
2560x1440|3D|tab1,2560,1440,3D,1,cp5,"Textfield","tf_marker_size",828.00,1368.00,20.00,18.00,true
